user_type,sleep_hours,sleep_quality,screen_time,workload,energy_level,stress_level,previous_focus_hours,eye_strain,eye_discomfort,head_discomfort,mental_fatigue,neck_back_discomfort,difficulty_concentrating,focus_hours
Student,8.773536089174348,5,3.308504927885456,3,5,3,7.329421315198605,0,0,1,2,2,0,7.0510680816402855
Professional,7.868486784198094,4,3.9945747254927526,3,5,2,5.779366686518152,2,2,0,3,1,0,5.126969939956976
Professional,8.735083458534804,5,4.393560759016006,5,5,2,5.52588946958026,1,2,2,3,2,0,4.786694907880473
Student,5.801672180218432,1,9.528978121269079,5,2,4,2.972575983506585,2,2,2,3,5,5,0.0
Student,7.567686186077271,3,4.776664917684402,2,5,3,4.007366888509996,0,0,0,0,2,0,5.453187870522259
Professional,4.866751791814489,1,11.10250904272645,5,2,4,1.6272539786333253,5,5,1,3,5,3,0.0
Student,7.760779932683499,5,5.786959816017777,2,5,3,5.007251217966126,1,1,0,2,2,0,5.355161598900321
Professional,6.837790602973474,2,7.977454663906247,3,1,3,3.4112022263244683,4,4,2,3,4,5,0.0
Professional,8.257660320197973,3,4.157236855814135,2,4,3,5.202536447715044,1,1,2,2,3,3,2.7979961015012607
Student,7.510735365640732,4,3.2097606023397605,3,5,2,4.978801493562825,1,1,0,0,0,0,8.205289521946247
Student,7.253525162492704,3,4.2249028138183204,3,5,3,4.1742554163311185,0,0,1,3,0,1,2.6217666582356562
Professional,8.500022350932982,4,5.546201924917066,5,4,2,6.639014287897985,1,1,2,2,2,1,4.356547951661177
Professional,8.606432722821067,5,5.735473494506378,3,4,1,5.170182750886557,2,3,1,1,2,0,5.170067192649858
Professional,7.175367636213747,4,4.87707169794901,2,5,3,5.91825512918143,2,2,1,2,2,0,3.524589523224292
Student,7.6536863642180855,4,6.202924491769528,3,5,3,3.600476551961466,3,3,1,3,3,0,1.0960722764181277
Student,6.438809613204735,3,10.765149239749489,4,3,5,1.920034705132034,4,4,4,3,5,4,0.0
Student,6.761964986386454,5,5.410164180242434,3,5,2,5.109746018883235,0,0,0,2,2,0,6.0829320925913715
Student,8.788720378453904,5,5.720894937566408,4,4,1,6.5501182446181545,3,4,1,1,0,0,4.634672410048739
Professional,7.447134797619989,5,5.696117839479777,4,4,1,6.1050978219329295,1,0,0,2,2,0,5.0967546302558855
Professional,4.778846590301859,2,9.159130038627737,5,3,5,2.3441690422192067,1,0,2,5,4,5,0.0
Professional,6.919214361031322,3,3.489515064702432,3,4,3,5.092769030650269,0,0,0,3,0,1,3.967602228825521
Student,4.654017285663655,2,8.724297660716003,4,2,3,3.7228791846066156,3,3,1,2,3,2,0.0
Student,5.007582808975026,3,9.020770791134954,4,1,5,1.9552103227671016,4,3,3,4,4,5,0.0
Student,8.858348745159924,4,3.5205444913079953,3,5,1,5.202369943851279,0,1,1,2,2,0,7.232097637128292
Student,6.681386848386669,5,4.503660772741233,3,3,2,5.343481421174204,1,1,2,2,1,1,3.0400224732917467
Professional,5.483952476682284,3,8.150519774385693,5,3,4,2.2628583150424504,2,2,3,5,3,5,0.0
Professional,8.028754903736198,4,5.135526899518961,2,3,3,5.613279602406573,0,1,1,3,2,3,2.9042161755653684
Professional,4.160396403837842,3,9.97558282473339,4,2,4,1.4002767316365348,4,3,1,3,4,4,0.0
Student,6.232884533045537,2,7.163076956097891,4,2,3,3.1961874127312933,2,2,1,3,3,2,0.0
Student,5.3946091818519655,1,9.579862981354925,5,3,5,3.590959462658573,3,3,1,4,4,5,0.0
Professional,8.103837361435888,3,3.251192163012534,2,4,3,4.680849736897276,1,1,1,2,2,2,5.0555451161678056
Student,6.76229842968292,5,5.106915777823121,2,3,2,4.342031233217162,0,0,1,2,2,1,2.717745304770787
Student,6.4787535963374605,2,8.22976457013926,5,3,5,1.2337364754124605,2,3,3,4,3,4,0.0
Professional,7.272730742112993,3,4.900303529642569,2,3,2,3.4597648869573474,1,1,1,0,1,0,5.109449410602404
Student,8.114174998701534,4,6.018447922487541,3,3,2,3.514025734568189,1,2,1,3,1,3,0.7421650743366501
Student,8.696288494593881,4,2.415017422918712,3,5,2,7.869425074313393,0,0,0,2,0,0,8.447668219496101
Professional,4.467525282663937,2,10.815029865131168,4,1,4,2.3484190306110126,4,5,2,4,5,5,0.0
Student,6.829617297494073,5,6.111635933724837,2,4,2,5.934668010079468,3,2,2,0,2,0,2.500272920815667
Student,6.000937503810794,2,8.153568350605564,4,2,4,1.0156628877800025,3,2,2,4,5,5,0.0
Professional,7.559370013967227,4,4.431186091576759,2,4,2,4.923792831566658,1,1,1,1,2,0,4.393491283644683
Professional,6.542464969128584,3,8.839049023777887,4,1,4,3.5449518310540893,2,1,2,3,2,4,0.0
Student,8.487328684015788,4,4.0255349901306685,3,5,2,3.8549167493952172,1,2,1,1,2,0,6.749418391798697
Student,6.357526458833423,3,8.081651529586019,3,1,4,3.406122722172972,3,2,3,3,4,5,0.0
Student,7.799701321570905,5,4.228953271453061,5,5,1,6.548539056529497,0,1,0,3,1,0,8.395887446725066
Student,5.264158861325653,3,7.862759729786267,4,2,5,3.4794209735452193,1,0,3,5,2,5,0.0
Professional,5.390246133464215,3,5.621108383043041,3,1,5,1.8224119409285597,2,3,1,3,2,5,0.0
Professional,8.44416484886834,3,3.7647614276235695,3,4,2,5.8930382411483855,1,2,0,2,3,0,6.0981629984058126
Student,5.428187851011221,2,9.510105470765774,3,2,5,2.1095039326766676,5,4,3,2,5,5,0.0
Professional,4.280036233991936,2,9.668617075101817,5,1,5,2.8659095077210135,4,5,4,4,5,5,0.0
Professional,5.4290096264442,2,9.284458407055732,5,2,4,2.0783998964221357,2,1,2,4,3,5,0.0
Student,7.487558583991862,3,3.424266754025999,3,4,2,4.364668987407461,0,0,1,3,0,1,4.138886306277129
Professional,5.511869903605018,3,9.722187581447626,5,2,5,2.977998610871453,3,4,2,5,3,5,0.0
Student,6.883460673484215,4,6.01297604705386,3,5,3,5.765187464967515,2,1,1,2,3,0,3.346115610452041
Professional,5.26529238711629,2,11.4283143474732,4,3,5,1.9956233292422803,5,4,3,3,4,5,0.0
Professional,4.035415652405337,1,8.432720709039387,5,2,4,2.9283592638910227,3,2,4,2,4,4,0.0
Student,8.437833053463411,5,3.6994528541581126,5,5,2,6.07023559556694,0,0,0,4,3,0,6.4233746460415855
Student,5.7389225281763725,2,5.968243517845967,2,2,4,1.755431051361638,1,2,2,4,3,5,0.0
Professional,6.111912978892528,1,8.834349574884316,5,2,4,1.8000266108517953,4,4,2,5,5,5,0.0
Student,8.204749876388497,4,4.680262395467794,2,5,2,5.815471027104138,3,4,1,1,0,0,5.8957205750845585
Student,6.700355497493096,3,4.037078906656478,2,5,3,4.462044995606154,0,1,1,3,3,2,1.8400763411874166
Student,6.7065457461066025,4,6.710193520437219,2,4,3,4.517804465489255,1,0,3,2,3,1,4.030457478306664
Student,6.593345695671127,4,4.49308659958403,3,5,2,4.440997181427125,1,0,0,1,2,0,5.371222888674336
Professional,8.406608152791849,3,6.942895283122549,2,4,2,3.7436589419521873,2,2,0,1,3,0,3.854048055504798
Student,6.813073892996356,3,5.066523893155239,3,3,3,3.995990444479866,0,0,2,3,2,2,2.583081167591151
Professional,5.17410340326255,3,8.507021349275538,3,2,3,2.50063603173359,4,5,2,1,3,0,0.0
Professional,6.195597080397343,1,10.839644503158144,5,1,5,1.3993348396670764,2,3,2,5,5,5,0.0
Student,8.283441751479927,4,4.2634399939238765,3,4,2,3.562240804321601,1,2,1,2,0,2,3.8335819465579295
Student,4.558035980767318,1,11.335723142905604,4,2,5,2.367222508765918,5,4,5,2,5,4,0.0
Student,8.204657670789583,5,3.1350886945690926,2,4,2,4.85535841505456,1,1,0,3,1,1,5.122917791910913
Professional,5.638323959727391,2,10.31629257347815,5,1,4,1.0230731079319357,4,4,2,2,2,5,0.0
Student,7.240055645328624,5,2.5708579389124244,3,5,3,6.947565132015367,0,0,0,2,1,0,4.858599444862552
Student,4.739446389973422,1,7.804810161016972,5,2,5,2.51546228455355,1,1,2,4,2,5,0.0
Student,5.780812234815642,2,10.234913093418744,4,1,4,3.31396961179717,3,2,1,5,4,5,0.0
Student,6.021565037920989,1,9.819064969200838,3,1,4,1.9309640347621129,2,3,2,4,4,5,0.0
Student,6.98667590361045,3,9.534561293391219,4,1,4,2.0446493996737147,4,4,2,2,5,3,0.0
Professional,8.902167762530206,5,5.146126308282433,4,4,1,5.326026364826262,1,1,0,1,3,0,7.48014183768708
Professional,6.141524513218478,2,8.44059297456676,5,1,4,1.0915554257899962,3,4,3,2,3,5,0.0
Professional,8.87891569957608,4,5.219734767789184,5,5,3,7.934524291806943,1,1,1,3,1,2,4.633699382669971
Professional,6.694946418080303,3,5.43895342749231,3,4,3,5.09462548935702,1,1,2,2,2,2,2.6769870519930357
Student,5.419720760318572,3,10.281907985071452,5,1,4,2.148131283628801,3,4,2,4,3,5,0.0
Professional,7.835554262644639,3,5.7214582311486275,3,5,2,4.1636039661980915,1,1,1,2,2,0,4.533837348427559
Student,5.757892962317499,1,10.130411003123328,5,2,4,1.894521959303173,3,2,2,5,4,5,0.0
Professional,4.64202450138275,1,11.66709655813608,5,3,4,3.9293334369742947,4,3,2,5,5,5,0.0
Student,8.058034040724909,4,5.623457656459571,2,5,3,3.634619109392194,3,3,0,2,1,0,4.041209565479588
Professional,5.782233645815446,2,8.775307891486172,2,1,4,1.7108422331348194,3,3,3,2,3,5,0.0
Professional,4.76325858256712,1,6.412024386521139,4,1,3,3.330639479291722,2,2,1,5,5,5,0.0
Professional,8.508067818248321,5,3.2081305464973875,4,4,1,6.46227109542636,0,0,0,1,1,0,6.794524261121332
Student,5.1392908637188395,1,11.611908506932824,4,2,5,2.6594191700168635,4,4,2,3,5,4,0.0
Professional,5.130806311357674,3,5.808313018852637,3,1,3,3.6668897141767434,3,4,3,3,2,5,0.0
Professional,6.715227122949422,3,5.672241162795849,2,3,3,5.847762389450368,0,1,1,3,2,1,2.706726117489252
Professional,7.031956744052199,5,2.484514068289685,5,4,3,7.758308544278384,0,0,2,1,0,0,5.713646902131129
Student,7.948479605930848,5,4.8541036363977685,2,5,3,4.870734033757966,2,1,2,1,0,0,6.3216291329125465
Professional,8.786119824872115,5,4.902786415019278,5,4,3,7.233637155385407,1,1,0,4,2,3,3.3806802889429255
Student,8.346802331324248,3,5.6202977320047545,2,4,3,5.400158120449294,0,0,1,3,2,0,3.1091655777553626
Student,4.527976534890426,2,9.615151199373567,4,1,5,1.6732008000795728,3,4,3,4,4,5,0.0
Student,6.928448038145026,3,8.609149095391748,4,2,3,3.854498853381314,3,2,1,3,3,3,0.0
Student,6.672959975662932,4,6.517974099784597,2,5,2,5.6647076148856605,2,1,0,1,2,0,5.820254342926801
Student,5.744920658112396,3,9.211367462048077,4,1,4,2.804002693533943,2,1,3,4,4,5,0.0
Student,4.844337333931676,1,9.077281521177987,3,2,4,1.767469269899805,1,1,2,2,4,4,0.0
Professional,6.170238672075806,3,9.082836956158864,4,1,5,1.5330840665482073,1,2,3,4,4,5,0.0
Student,4.816632014274488,3,8.629178275417482,4,1,4,1.750453729694316,4,3,2,5,5,5,0.0
Professional,6.384609776394739,1,9.48873081357872,4,2,5,2.283770160592807,4,4,3,4,4,5,0.0
Student,4.779345148189581,1,8.869982031138475,4,3,4,1.3976571998124694,3,3,2,4,4,5,0.0
Student,7.124310509688242,5,6.586479150850621,2,3,3,3.984463858429276,4,4,2,3,2,2,0.4481764752003232
Professional,6.874594095422612,5,5.253171469084123,3,4,2,5.52703101498746,1,2,0,3,2,0,4.033057753200509
Student,7.622150571198639,5,4.299905767646344,4,5,2,7.034379203102439,0,0,0,2,1,0,6.778148254232484
Student,5.41858617856066,2,11.435734039059145,4,1,4,3.83686543334465,5,4,0,3,5,5,0.0
Student,4.326898000839799,3,9.731304343006496,4,1,4,1.2563614544710093,3,4,3,3,5,5,0.0
Student,4.786614639382278,3,9.133480593567754,5,2,5,2.729326970217435,3,2,4,5,2,5,0.0
Professional,5.088417332469643,1,8.161237974755146,4,3,4,3.975661185811505,3,3,2,3,3,3,0.0
Student,6.242291363253447,2,6.106654063138587,3,2,4,2.3348243940192313,2,1,2,3,3,4,0.0
Professional,6.35279370770578,3,5.0453774176828485,3,1,3,1.01052551401433,0,0,2,2,1,2,0.0
Professional,5.800820753323748,2,7.761370038738394,4,3,4,2.5181897483095796,4,3,2,5,3,5,0.0
Professional,6.085695394160176,1,8.682773210010957,3,1,3,1.3537943498078344,2,2,2,3,3,5,0.0
Student,8.635004189167528,4,5.978381424162183,4,4,2,6.443600288344663,2,3,1,2,3,0,3.047257004095219
Professional,6.320460911458021,2,9.408581596262742,5,3,5,3.2138140658061127,2,2,2,5,5,5,0.0
Student,5.99435019564478,3,7.020412999806316,4,1,4,1.4408436516951646,2,2,3,5,3,5,0.0
Professional,7.482582845090448,5,4.563474836107996,2,4,3,4.298225476987119,1,2,2,2,2,2,2.6972662634155107
Professional,6.637089223053511,5,6.636357821086801,2,4,2,3.6815103312821145,1,2,0,1,4,0,4.401581994271752
Student,6.6873315664352955,2,6.9721649188909485,3,2,5,2.311540188215066,2,1,3,2,2,5,0.0
Student,6.3990061115791885,1,10.98801964716693,4,1,4,3.405217998386373,4,3,1,2,4,5,0.0
Student,5.433761204529859,3,6.615974357355185,2,1,5,3.4419218631473933,1,2,2,4,2,5,0.0
Professional,6.070483249554807,2,7.093453377507899,2,2,4,1.4165201371488532,3,4,3,4,4,5,0.0
Student,8.485276351694914,5,4.336976277167104,3,4,3,5.0752906367549615,0,0,1,3,3,1,6.31315863885102
Student,4.886865106735085,2,5.9506614525815085,2,1,5,1.3291202409140752,1,1,4,5,4,5,0.0
Student,4.772945958510714,3,9.478440731086222,5,3,4,2.657266040057478,3,3,2,3,5,4,0.0
Student,5.141229236342955,3,8.216548399741065,5,3,5,2.7847140607005576,3,4,2,5,4,5,0.0
Professional,8.150995394741997,4,4.120283949982454,3,5,2,5.445512387065762,0,1,1,2,2,0,4.4936391881651225
Professional,6.524567500787848,3,7.151039177537298,4,2,5,1.5501314637644987,4,3,2,2,3,3,0.0
Student,7.580875868628777,5,3.8528604863978857,2,3,3,3.4527886218387582,0,0,0,4,2,3,2.6507109478635758
Student,4.04377620353727,1,10.38280761334924,5,2,5,1.983201414519667,4,4,1,5,5,5,0.0
Student,8.660433765901054,4,3.8407730830973885,3,4,1,7.9848743608656525,1,2,0,1,2,0,7.43081831921198
Professional,8.413677675686323,5,5.830333993096616,3,5,2,5.717975304803451,2,2,1,1,3,0,6.731453401955834
Professional,7.721885075939388,4,5.662087979971939,4,4,1,7.4329172930574305,2,1,2,0,3,0,6.5879203265996535
Professional,8.09308455235931,3,6.307748606861067,3,5,3,5.982445768587329,1,2,1,1,2,0,4.805497540652874
Professional,6.852597013296791,5,3.112493877671665,3,3,3,3.8110812972543675,0,1,2,5,0,5,0.2922764427412795
Student,4.782422650388065,3,7.928357433671613,4,3,5,1.7344970143846279,3,3,2,2,4,4,0.0
Professional,6.469368628971912,3,8.164532518928507,4,1,4,3.463457010274328,3,2,1,2,2,4,0.0
Student,7.677572090603607,5,6.712629209647366,2,3,2,3.6401607381687136,1,1,0,1,1,0,3.64776523409328
Professional,7.298779409610148,3,6.574021661955272,2,4,2,5.96366840095118,2,2,2,2,3,0,3.3465966248944734
Student,5.369606079837809,3,8.07526932027055,3,1,3,2.096342850062869,3,2,2,3,3,4,0.0
Student,8.100250975022742,4,6.754602374429883,2,4,2,5.073076460061131,1,0,0,1,2,1,5.5172139349679306
Student,4.865586016479156,1,8.404645784683074,4,1,4,2.1629881699162197,1,1,0,3,3,5,0.0
Professional,8.793447483627471,5,3.9058088072693704,3,5,1,7.3479747418853325,0,1,0,1,1,0,9.616100355693703
Professional,5.6174410420473,3,9.13380316711455,4,1,3,1.022163803012331,3,4,1,3,5,4,0.0
Professional,7.816053366976548,3,4.7754547779482035,2,3,2,4.952154381362101,0,0,0,2,3,1,5.12757078490159
Student,6.708317268838804,3,3.8549739809317893,3,3,2,3.825975911642246,2,1,0,3,3,1,1.744733841970409
Student,7.233953926735959,4,5.76945938630209,5,4,2,5.497500558515276,2,2,1,5,1,4,0.7755435975279074
Student,6.8263034186680365,2,6.502972505509703,4,1,3,1.964205974973533,4,5,2,5,3,5,0.0
Student,7.237887849160099,5,3.8388251146784578,3,4,2,6.936506665515598,0,0,0,2,0,0,6.049827316913228
Professional,7.238593129853278,5,4.889184703677783,2,4,3,4.336023272033017,2,2,1,2,2,1,4.17651486398142
Professional,7.288161264281904,5,5.531357512475632,3,4,1,7.5735391106781655,0,0,1,0,3,0,7.680235054917119
Professional,7.695553578550002,4,4.728716236903315,4,4,2,7.333640525974793,0,1,1,2,3,0,4.246567219331684
Student,8.761190985639526,5,4.814552141604057,3,5,2,7.028830357496204,1,2,2,2,1,0,4.625311980048707
Student,7.464582352738246,5,2.1507355477995524,5,4,2,6.708387222963163,1,0,0,5,0,3,3.6700465594124876
Student,6.913256659243212,3,6.896899948124787,4,2,5,3.9645186976848406,0,1,2,4,2,5,0.0
Professional,7.976082518800735,4,5.070468175590539,4,5,3,7.772026767793096,0,0,3,5,2,3,3.89171496677302
Student,7.793667240611187,5,6.412900968766077,3,3,2,4.012682341266469,1,2,2,1,3,0,3.509874092783953
Student,5.806761781517395,1,9.552799730417805,5,3,5,2.3098449594740633,4,4,3,4,5,5,0.0
Professional,6.98077087114256,5,4.657380158557755,3,4,3,4.715869418243896,2,3,2,4,2,3,0.9153233878158831
Student,6.4613215335317715,1,11.126268991546347,5,1,5,3.982124357548455,3,4,5,4,4,5,0.0
Professional,4.895261148059667,2,11.97496312652369,4,1,4,1.300198209830504,3,3,3,4,5,5,0.0
Professional,7.253178850961074,5,5.977768184842256,3,3,2,3.0789958843919027,0,1,0,1,3,1,3.3441593684691093
Professional,8.345112780921138,3,4.427839502025573,2,3,2,4.587316326456478,0,1,0,2,2,0,4.212677550008659
Professional,8.298958125118432,5,6.189131059058489,3,4,2,3.637888051442941,0,0,1,3,2,0,2.891667818252765
Student,5.980437473356031,2,5.524789138018905,2,1,3,3.054090786785368,2,1,4,2,0,4,0.0
Professional,4.524835094242199,1,8.261841364017664,2,2,4,1.3567324185300471,1,2,2,3,4,5,0.0
Professional,7.701367558525762,3,3.7634323515290506,2,3,2,4.6553240076802895,0,0,1,1,0,0,5.794517459742961
Professional,4.742695159759846,3,6.104755858187772,3,2,4,2.5299444245919718,0,0,1,3,1,3,0.0
Student,4.416116910249803,2,10.920219914722741,4,2,5,1.1530366375252896,4,5,4,4,5,5,0.0
Professional,7.212093671313527,3,4.206277730485821,2,5,3,4.685425975255677,3,2,1,1,1,0,5.694715182671061
Professional,6.744195245802979,5,4.349336088314496,3,5,2,5.100492662534021,0,0,0,1,2,0,4.386970265521501
Student,4.357060737880917,2,11.159212815221137,4,3,4,2.3813830300503387,3,3,3,2,4,2,0.0
Professional,7.348498615717626,5,3.747248464271207,5,5,2,7.544090769534356,1,0,2,2,2,0,4.361847667674699
Student,8.987767389154241,5,2.6893411934098124,4,5,1,5.441879243200248,0,0,1,2,0,0,7.454149221984784
Professional,8.384420339711129,3,4.3748288684206535,2,5,2,4.5202183828991345,0,1,0,4,3,1,4.585040059611347
Student,8.00631612319038,4,5.310567333303951,3,3,3,3.52696180239104,0,0,3,4,3,3,1.4870591311429484
Professional,6.014462480046045,1,10.929670550362887,5,1,4,1.1185216583618645,1,1,2,4,5,5,0.0
Professional,8.199066478656764,4,5.6138779896353945,3,4,2,4.912922189914995,0,0,0,2,3,1,4.272198381997927
Professional,7.519794599921861,4,6.99956225852557,3,4,2,5.616565278932966,1,2,1,3,4,1,2.0623792856029213
Student,6.717484208813051,4,6.482395970940141,3,3,3,4.378163433312126,2,2,1,0,2,0,2.6596119641054674
Student,4.934664688218477,1,5.5494309884160185,4,1,5,3.987399587988574,2,3,1,3,3,5,0.0
Professional,5.23850152759618,1,8.518160180971678,2,1,4,3.8505290137161294,2,2,3,4,4,5,0.0
Professional,4.252324789566072,3,7.205881988769028,5,2,5,2.341210953796045,1,2,2,4,4,5,0.0
Professional,4.524877272623769,3,8.511216568457066,2,1,5,3.2203831306831816,3,3,2,2,4,5,0.0
Professional,8.495450196211921,5,6.459413976571083,3,5,2,4.507923716864001,2,1,0,2,2,0,4.805009621109238
Student,4.456252545604559,2,7.271281827407882,4,3,5,1.681880052624977,3,4,3,4,3,5,0.0
Student,6.740367331425519,5,6.799611663844177,2,5,3,5.125858833622331,1,2,1,3,3,1,3.4387257293249753
Student,8.88485637461989,4,5.049267239907734,5,4,2,6.345777085063522,0,1,1,2,3,0,5.585299996889694
Student,6.413980160781472,2,9.32711062054038,3,2,3,3.2483407959171795,3,2,1,3,4,4,0.0
Professional,7.04577380246038,5,3.6138478796275617,5,5,1,6.557304416600333,0,1,1,2,1,0,4.52327047079992
Student,4.64192640689634,3,10.548334747921551,5,2,4,1.705594448000797,5,5,1,5,3,5,0.0
Student,8.321124100919212,4,2.8720505917312185,4,5,3,7.167380452482108,1,0,3,3,3,1,3.2217637151187652
Student,7.690917028342007,5,4.28864368027879,2,5,3,3.354398902692578,2,1,2,2,1,0,4.833098258731053
Professional,6.1705296488936385,2,6.492369221918919,2,1,4,3.9200424061221013,0,0,2,2,3,5,0.0
Professional,4.110658380368189,1,11.417419690297265,4,3,5,2.0264696614300792,3,3,2,4,4,5,0.0
Student,4.631474943729544,2,7.071379789420259,4,1,4,3.431577353094061,3,2,0,3,3,4,0.0
Student,5.07992658624979,2,10.702007239652838,5,2,5,2.1907732096981887,5,5,3,5,5,5,0.0
Student,7.9287241769376795,4,2.8510430984886406,5,4,1,5.698858018007215,0,0,0,4,1,0,4.716585054286176
Student,7.789082063876636,5,4.352576513667639,2,4,2,5.975853290195794,1,1,1,2,0,0,4.772347374471571
Student,7.86326854740936,4,2.4805729074058496,3,5,2,7.974551842516275,0,0,2,3,1,1,5.178560919603691
Student,7.429540638093096,4,4.03070843966931,2,5,3,5.417915775759818,0,1,1,3,3,0,3.743327100975088
Student,7.684513713464039,4,4.026111810159044,5,5,3,6.90945061141413,0,0,2,3,2,2,3.675318800803245
Student,5.2705622535077765,2,7.905360308239093,3,1,4,3.7461173465981417,3,3,3,3,3,5,0.0
Professional,5.523042074048892,2,9.099571752492878,2,2,4,2.5579794760739616,4,3,1,1,3,2,0.0
Student,5.824672940234417,2,11.568378865471757,5,1,5,2.75716599222502,4,5,1,3,5,5,0.0
Professional,4.608230192040701,2,7.893139502093919,4,2,5,1.4010843777464603,3,3,3,3,4,5,0.0
Student,8.364275053680704,3,5.061787228584455,3,5,3,3.1984828233749036,1,0,2,1,1,0,4.179612713231101
